type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,32,2,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,1201.85,0.9365554048133113,1.7327696769147565,288.37052380574545,2.3740733979189854,2.064401,1.724091942993992,1.741478030756835,0.0,0.0,0.0,0.0,0.0
mrv,32,2,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,12967.2,0.05505361560724886,2.3481972940341787,1194.1960349959295,0.8549338116171663,3.281759,2.3229432665227225,2.3734544377879234,133.6294964028777,55.66129032258065,0.33486382908324674,0.38640956116165287,3.6610369206598588
normal,32,8,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,4116.166666666667,0.8008227744483452,1.722483717050654,939.2336816078661,1.9486152811298685,2.194131,1.7271706621339675,1.7178199433642187,0.0,0.0,0.0,0.0,0.0
mrv,32,8,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,15616.75,0.04698724475006688,1.965315921196792,3580.5040638155965,0.5753802351788612,2.629729,1.9489831010704437,1.9816744546625538,52.12206572769953,42.492063492063494,0.08574276348225916,0.09077102915795426,0.10707249802994484
normal,32,32,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,10495.25,0.47493646357244823,1.7513366101998522,2959.010919040347,0.9997110804600751,2.582304,1.751120017613438,1.7515533025557124,0.0,0.0,0.0,0.0,0.0
mrv,32,32,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,17513.65,0.03516072253292357,1.7677141553178997,4357.663627105699,0.4895843252126779,2.428982,1.7427905923077363,1.7927367247162298,50.94186046511628,15.615384615384615,0.045661136980927365,0.05087509785261401,0.012983452950558213
normal,32,128,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,15772.633333333333,0.16445085633461587,1.707759134307524,3266.4595508491047,0.525654448251886,2.451618,1.7071231896118284,1.7083944932963242,0.0,0.0,0.0,0.0,0.0
mrv,32,128,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,15403.966666666667,0.016668705879849588,2.000783304030996,4359.97212980389,0.9067483242294577,2.883776,1.9572654789584578,2.0443307085864206,199.46082949308754,244.52830188679246,0.07826290995259455,0.1066798661470039,0.004024820826306914
normal,32,512,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,12075.766666666666,0.04013682315395384,1.9782396320468267,2630.8684054256055,0.5913890382968365,2.953833,1.977972335132288,1.9785074385513142,0.0,0.0,0.0,0.0,0.0
mrv,32,512,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,11738.133333333333,0.004034556050349192,2.21680850472108,2825.883118130213,0.7817815431092743,3.29657,2.209215648953077,2.224410939963969,641.3409090909091,1896.2083333333333,0.17181818035916793,0.21692466415961237,0.001549848178137652
normal,32,2048,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,3241.6833333333334,0.004906374705822114,3.7272811174184195,764.7130845399905,2.641650381832756,9.119506,3.7230493454871976,3.731529850272008,0.0,0.0,0.0,0.0,0.0
mrv,32,2048,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,3317.266666666667,4.6201438270865314E-4,4.24880575875721,728.7481105750232,2.6448019653727264,9.290159,4.2189199760859735,4.278719783464527,4966.538461538462,7289.375,0.18158014063480693,0.28148912141323207,0.009366531653597786
normal,64,1,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,804.1166666666667,0.9683478450266616,1.4032596707774576,211.33456965989575,1.7375934651642237,1.879615,1.4093040798948968,1.397097105985768,0.0,0.0,0.0,0.0,0.0
mrv,64,1,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,17751.483333333334,0.07329816510967668,3.389997593364498,3298.237817431201,1.085835641323397,4.947922,3.3415698708074557,3.438824253850215,525.4326923076923,106.66101694915254,0.7361669860961902,0.7361669860961902,55.78015873015873
