type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,32,8,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,3955.75,0.7874170833027312,1.6352802470159473,840.9222526488404,1.8457138914210154,2.15716,1.6408505146076795,1.6352234416618074,0.0,0.0,0.0,0.0,0.0
mrv,32,8,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,11245.083333333334,0.047933182253052875,2.6801602953750154,4004.6492252963517,4.079196709992935,4.015439,2.761507626808946,2.679327046248937,71.92307692307692,74.73770491803279,0.09050946761976146,0.10461202022149896,0.09593253968253969
normal,32,32,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,9925.516666666666,0.4574861645676285,1.7603564390686632,1973.8332564665468,1.2434735035368547,2.320656,1.7733175952099849,1.7602261025115247,0.0,0.0,0.0,0.0,0.0
mrv,32,32,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,11920.016666666666,0.03423257245946265,2.607855505852201,2398.9127551872325,0.6179958381748171,3.464512,2.5641252953448763,2.6082906126624823,84.64957264957265,27.703125,0.04894527059770528,0.06156503535564371,0.03095
normal,32,128,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,15268.016666666666,0.16099964098355857,1.7542796112985644,4558.162787242246,0.5718011460401827,2.644194,1.7616781916593696,1.754205082600378,0.0,0.0,0.0,0.0,0.0
mrv,32,128,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,14205.216666666667,0.017807796110933083,2.1753224729729568,1551.4380560198547,0.7626979239881824,3.407835,3.132610055300069,2.165452464271024,702.0246913580247,258.2692307692308,0.10176095768830586,0.1412464236378263,0.009534009671993271
normal,32,512,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,12048.516666666666,0.03951877022008754,1.988294314152088,2691.6202350381204,0.6497249745406433,2.975529,1.9860530930914164,1.9883167499727559,0.0,0.0,0.0,0.0,0.0
mrv,32,512,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,11403.033333333333,0.004514866467331569,2.2555548653048456,2434.469185537853,1.325729248054356,3.30075,2.4023759154287396,2.254081199269837,1231.3877551020407,1410.0740740740741,0.17606448678790496,0.22315760898600526,0.0014526244994994995
normal,32,2048,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,3017.9,0.003976963316226323,3.666849898538719,690.1169755918197,2.8728190655350594,9.921822,3.6801668119034248,3.6667176155008843,0.0,0.0,0.0,0.0,0.0
mrv,32,2048,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,3084.05,4.969346692953458E-4,4.489942975756986,693.786219955398,2.74444064492248,9.758199,4.629889607541157,4.488504236361651,4951.0,7271.5,0.17941912703548885,0.4007555391153296,0.012936282467532468
normal,64,1,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,797.7666666666667,0.9689068550296569,1.4072706644800066,194.77641369871594,1.862069519338481,1.699179,1.4357984096638654,1.406984122874024,0.0,0.0,0.0,0.0,0.0
mrv,64,1,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,4125.9,0.6572869135693085,4.277636559704145,4363.477625243425,2.9194868683320827,6.482955,4.655567761047464,4.273868195067521,308.1383647798742,143.3448275862069,3.839368607050152,3.839368607050152,532.9134615384615
normal,64,2,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,1084.5333333333333,0.957546640500839,1.9027684747817801,265.0961938617754,2.5935029530985143,2.401167,1.9160849285714288,1.902632444934331,0.0,0.0,0.0,0.0,0.0
mrv,64,2,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,12862.066666666668,0.07065992292870904,4.472906938174789,889.3230193055083,6.371317095273599,6.731053,5.186309188185218,4.465667124563629,693.3170731707318,221.59259259259258,0.47291861062415685,0.555010311619375,30.47987117552335
normal,64,8,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,3397.5833333333335,0.8787481717504741,2.1032961153221654,1016.8628509620493,2.8513331095249477,3.180507,2.1563182232011746,2.102759357515906,0.0,0.0,0.0,0.0,0.0
mrv,64,8,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,12059.85,0.12076614348604275,4.530288910577937,5954.351020808229,1.5126540246299582,7.065535,5.3881082547013275,4.521628798124962,342.3537414965986,218.37037037037038,0.33604974823475214,1.40503648853932,17.812397875816995
normal,64,32,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,10878.466666666667,0.6450445796138337,2.040886625837281,2193.301472666263,2.1992876924288756,2.654209,2.0422429790286976,2.040873317600245,0.0,0.0,0.0,0.0,0.0
mrv,64,32,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,11023.483333333334,0.03648179333733459,5.32478921234516,4126.02867856409,11.931777650135318,8.31686,5.440528265463917,5.3236233607289405,536.4117647058823,138.75862068965517,0.07938119924945403,0.10772914771338117,0.15585839598997495
normal,64,128,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,21874.683333333334,0.2941514017414949,2.1022244714293006,4687.223777212547,1.354179625718933,2.757771,2.1061716034336744,2.1021850180909154,0.0,0.0,0.0,0.0,0.0
mrv,64,128,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,23900.616666666665,0.015480044075697585,2.6127545146471114,5444.971017033363,1.09124765422735,3.937767,4.574426312082189,2.5931201947280864,1415.4651162790697,275.4313725490196,0.07787524505161672,0.09346435295474503,1.4544547872340425E-4
normal,64,512,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,12687.883333333333,0.07747296426095851,3.7542485146839573,2878.459787050475,1.445382455904697,6.297088,3.76462847757256,3.7541441218891514,0.0,0.0,0.0,0.0,0.0
mrv,64,512,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,12687.683333333332,0.003204104186416812,4.087850753170069,2760.5598853010483,1.6478284130440144,6.895418,4.331481142418989,4.0854269320050625,1874.8181818181818,2519.7368421052633,0.09027685324206991,0.1161316142917567,4.870696339950372E-4
normal,64,2048,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,3146.45,0.011601912011853233,10.847462560298114,681.1304067504254,5.764257710436175,21.450242,11.047063299394607,10.845522813050222,0.0,0.0,0.0,0.0,0.0
mrv,64,2048,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,3171.483333333333,4.779913856497453E-4,11.46297445847632,682.880301126535,5.9061505647177635,22.215318,11.816370843137253,11.459338256951117,7367.333333333333,12691.4,0.07208187513980047,0.1708548261737092,0.0
normal,128,1,uneven,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,735.8833333333333,0.9747204118661137,1.5504629686997486,174.5328746492572,2.1535291359373243,1.993688,1.5886285652173913,1.5500408486375086,0.0,0.0,0.0,0.0,0.0
mrv,128,1,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,7616.733333333334,0.34605533153416657,7.966105315979729,2366.738068312588,17.800110771908834,13.844698,14.544530047020585,7.898996190572714,2862.909090909091,124.46551724137932,1.1582160303162121,1.1582160303162121,322.02289452166804
normal,128,2,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,1002.5,0.9697076981728429,2.1926445578054863,248.0334977377048,3.0511764549593443,2.761131,2.4272807351443126,2.1903242356407717,0.0,0.0,0.0,0.0,0.0
mrv,128,2,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,7939.55,0.35324704946365615,8.446439245465212,5369.324561897893,7.851163221842245,15.100658,9.802026640861591,8.432963381757702,1107.5,400.7659574468085,1.0973328681929542,1.2143103826946844,365.3293189368771
normal,128,8,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,3046.75,0.9207074884697181,2.70332296310823,746.4290850442526,3.285191560314912,3.585734,2.649950183540877,2.703867727771085,0.0,0.0,0.0,0.0,0.0
mrv,128,8,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,12522.516666666666,0.10789329641507395,8.827472219621722,6604.310380173441,6.803116482844803,15.840407,10.213217703600002,8.813500212956628,1711.6944444444443,1487.962962962963,0.40352864203653327,0.924733277878725,34.50282426778243
normal,128,32,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,8905.85,0.7797934550130018,2.9710197957222877,1641.6269877776742,3.8819214075236315,3.99359,2.936393251789319,2.971376534849556,0.0,0.0,0.0,0.0,0.0
mrv,128,32,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,11105.083333333334,0.03853895958661668,11.129297807813238,3287.80891319229,4.3696686255455015,19.014782,11.359548078709288,11.126982994570037,1381.840909090909,499.79545454545456,0.12876020186677176,0.1887486176960263,0.2868631260794473
normal,128,128,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,22574.1,0.4660602624983148,3.0397273061857026,2973.6344129700956,3.1859658097508166,4.198715,3.0860921733707283,3.0392588156264053,0.0,0.0,0.0,0.0,0.0
mrv,128,128,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,27941.75,0.013930215993633643,4.512371410501013,5887.057112259062,1.7516763360728858,7.399286,6.181960057214826,4.495599389075153,1456.7142857142858,648.575,0.10264801005353336,0.11888932273469427,0.0
normal,128,512,uneven,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,12884.3,0.13694812922701805,7.4138907484030945,2931.9411494775954,3.3593491692925186,13.377281,7.43440570635324,7.413679750950093,0.0,0.0,0.0,0.0,0.0
