type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,21338.96667,0.165950312,2.58325811,4867.916142,1.512940922,3.633597,0,2.58325811,0,0,0.498779309,0.498779309,102
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,24140.76667,0.188534293,2.231427163,5197.598555,1.56574579,2.993437,0,2.231427163,0,0,0.652827927,0.652827927,153
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,17412.75,0.212876322,3.013858637,3286.830636,1.78865335,4.332354,0,3.013858637,0,0,0.813841465,0.813841465,204
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,17709.26667,0.263971339,2.79725835,4554.397892,2.318814594,3.945651,0,2.79725835,0,0,1.000000216,1.000000216,256
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,19841.28333,0.312046328,2.353490268,4461.549993,1.248915549,3.194968,0,2.353490268,0,0,1.223748989,1.223748989,307
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,15549.83333,0.367885245,2.787585069,4355.10047,2.695459556,3.878282,0,2.787585069,0,0,1.524688755,1.524688755,358
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,12302.95,0.466714107,2.998368251,2717.358393,3.059763764,4.186829,0,2.998368251,0,0,1.992705235,1.992705235,409
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,10025.23333,0.612153655,2.682143686,2664.780955,3.690559826,3.706956,0,2.682143686,0,0,2.974248502,2.974248502,460
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,20402.83333,0.050120154,3.009016264,6156.450072,0.894000364,4.397531,0,3.009016264,0.071428571,0,2.61E-05,2.61E-05,0
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,18441.13333,0.059807809,3.302106616,4528.719587,0.957282989,4.868055,0,3.302106616,0,0,0.332609545,0.332609545,102
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,17490.98333,0.072603122,3.439837387,4159.381652,1.015663235,5.090276,0,3.439837387,0,0,0.498779086,0.498779086,204
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,16872.8,0.088309934,3.515234229,6382.604288,1.08190936,5.272344,0,3.515234229,0,0,0.654349366,0.654349366,307
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,17383.03333,0.105191182,3.359569251,4079.79436,1.037531189,4.982393,0,3.359569251,0,0,0.81550037,0.81550037,409
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,18878.6,0.127401307,3.030460455,4543.28994,1.136827354,4.416328,0,3.030460455,0,0,1.000000159,1.000000159,512
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,15910.88333,0.165787294,3.460780135,4576.561924,1.420109216,5.059126,0,3.460780135,0,0,1.223748889,1.223748889,614
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,17070.41667,0.218667755,3.050609484,4256.719338,1.47227542,4.397592,0,3.050609484,0,0,1.52468879,1.52468879,716
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,15441.28333,0.305422859,3.038050811,3615.610644,2.358851873,4.368181,0,3.038050811,0,0,1.998780298,1.998780298,819
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,1024,balance,minmax,5000,1,0,1000,linear,1000,100,12450.83333,0.458819422,2.993670191,2765.398779,3.129180423,4.204961,0,2.993670191,0,0,2.990275616,2.990275616,921
