type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,32,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,1360.85,0.02149919108394749,22.35017716383143,237.94508400048957,7.886060974729648,32.395946,20.717197231001546,23.975296255913403,51.66748768472906,234.16981132075472,0.12871627545351988,1.0156569991125,0.03451584844228805
normal,32,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,1346.7166666666667,0.005011698066740511,21.37582664185736,218.84706760658227,5.160642673184203,30.936083,19.865310836705312,22.87750749523692,0.0,0.0,0.0,0.0,0.0
mrv,32,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,1304.7,0.005374499714122405,22.037531234089574,208.102566058182,6.176890949170892,31.966444,20.435928499540186,23.63954320891251,37.970454545454544,52.45161290322581,0.006383849923859068,1.0013173277525393,0.0015885656903444035
normal,64,1,uniform,100,uniform,1,8192,3,4,false,0,all,null,0,0,0,0,null,0,0,46.333333333333336,0.9696012072038578,45.83868601834532,11.319246146865666,142.06502454884347,59.723237,48.86765682511817,42.38533285065435,0.0,0.0,0.0,0.0,0.0
mrv,64,1,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,1368.9,0.10181094440313199,41.129001826271704,141.2581112715301,91.00456854103606,67.560989,38.30700890554464,43.97584170205689,103.31168831168831,1277.8275862068965,0.1390949605965197,0.1390949605965197,0.8502415458937198
normal,64,2,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,83.73333333333333,0.9369667770751782,48.67164428065287,30.82942317548827,127.45859988091581,89.528701,45.40031224752098,52.24259873147377,0.0,0.0,0.0,0.0,0.0
mrv,64,2,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,1450.5833333333333,0.07604195418161741,40.184258371471245,125.6647563957373,97.13034537563989,66.892466,37.12857641100816,43.22152881378726,141.7846153846154,1633.68,0.12008362053337568,0.12162870233582404,0.8931992337164751
normal,64,8,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,307.46666666666664,0.7822987963181496,46.853999474522986,67.69469206173655,132.72396813661604,63.253022,44.5881553720905,49.1051525626756,0.0,0.0,0.0,0.0,0.0
mrv,64,8,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,2131.7,0.03844650267636973,28.77137969478976,191.90423653478842,78.14854738762945,44.610994,26.06751293002201,31.484733859975876,149.66932270916334,361.0416666666667,0.09509219141467537,0.1281769779489878,0.39680232558139533
normal,64,32,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,968.9333333333333,0.4194643606079367,32.963943669206685,166.12426674029297,71.39258613074956,51.739103,29.822260234943066,36.12470703046929,0.0,0.0,0.0,0.0,0.0
mrv,64,32,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,2272.5666666666666,0.012664460583767134,28.077508087214163,203.86828264020542,76.48752319300064,43.274021,24.865318811086883,31.304431093427027,119.70446735395188,833.6923076923077,0.09975065592502698,0.14231064946700678,0.02976355088495575
normal,64,128,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,1815.3166666666666,0.1606636458911288,27.7839198224644,167.23565907624683,77.85208492899076,42.553334,25.036468174001577,30.536572682509927,0.0,0.0,0.0,0.0,0.0
mrv,64,128,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,2079.05,0.0030848164694036173,31.19328153582165,386.58687380716896,75.07115380491884,54.025617,27.796526056,34.57682895103452,123.6086956521739,1548.7142857142858,0.08797143422375202,0.16608506875721554,0.0
normal,64,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,2511.8,0.04383410418926892,23.852958558656475,220.46646457001106,60.25713016447306,33.106003,22.175933905801532,25.525626841475376,0.0,0.0,0.0,0.0,0.0
mrv,64,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,2587.766666666667,0.03792150496325575,23.352923327405872,198.05024446673454,68.56693474622881,32.092675,21.681676476382904,25.037961412758364,87.53086419753086,360.3958333333333,0.30770693855141,1.3126079629515666,0.05509930346385542
