type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,8,128,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1036.5,0.012700428639466632,7.627779446534813,272.05735057152935,1.7286848522956948,10.511652,7.639065053056,7.61638076509373,140.53703703703704,235.52830188679246,0.0635781040487518,0.10390904224739136,0.014962815810920946
normal,8,512,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1327.6666666666667,0.003976093425692051,5.9282837379738895,249.62468894989797,1.254792188629571,7.911104,5.601605608801282,6.256540419539941,0.0,0.0,0.0,0.0,0.0
mrv,8,512,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1007.5333333333333,0.0016349853842215767,7.856329832826044,233.55697092287073,1.5941906252579714,10.213855,7.852996127280553,7.859658028296585,330.1324503311258,974.939393939394,0.1294856641621979,0.34777166981348323,0.003836239085477941
normal,8,2048,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1248.2333333333333,8.671407035846235E-4,5.960844648863728,304.25659894240584,1.251583187938447,8.119222,5.646433886979458,6.276702873370627,0.0,0.0,0.0,0.0,0.0
mrv,8,2048,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,944.5333333333333,2.116999506033279E-4,8.086953084027385,231.64285297270305,1.8332402581311347,10.634894,8.081445189322267,8.092498817592691,355.5874125874126,1345.892857142857,0.1493104966598438,0.5942946836472764,5.387931034482759E-4
normal,32,1,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,588.55,0.8555120478230449,7.059642370062017,137.70995243627092,1.3592145466446475,9.315376,6.965862656851679,7.604067130275583,0.0,0.0,0.0,0.0,0.0
mrv,32,1,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3432.7,0.04958746331469077,8.83752768030025,674.0453204347614,1.8300353769771456,11.15497,8.835958191930343,8.839105420208156,18.063868613138688,17.90625,0.09837343721928629,0.09837343721928629,0.12031872509960159
normal,32,2,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,969.5666666666667,0.7525131988139148,7.483797325420292,236.66118397405177,1.4963348203023932,9.955187,7.326161478049952,8.065046965514462,0.0,0.0,0.0,0.0,0.0
mrv,32,2,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3344.366666666667,0.04466228343720091,9.119418257328244,770.123188847083,2.154365057148091,11.527586,9.122306934680344,9.116541532450094,28.011857707509883,17.6875,0.06642660675980591,0.06874287869769022,0.054
normal,32,8,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,2162.133333333333,0.4344973692584665,8.00310574201406,509.61626609309354,1.584573989345517,10.393854,7.716221412285164,8.473540467431782,0.0,0.0,0.0,0.0,0.0
mrv,32,8,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3262.85,0.0297270641178774,9.49881522366949,820.844306187233,2.203705851459964,12.741941,9.495055234323466,9.502578863938346,22.24196597353497,12.476923076923077,0.039891286563532934,0.0409856316727293,0.0022088353413654616
normal,32,32,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3143.0,0.15792199905334325,8.454206570182416,750.5239436553641,1.7291415234998149,10.848433,8.073286110832383,8.892140259868908,0.0,0.0,0.0,0.0,0.0
mrv,32,32,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3337.866666666667,0.017402695528876078,9.408412091615403,792.0339117318988,2.1705620781705255,11.860636,9.416737259276253,9.40006694674852,226.70854271356785,163.10714285714286,0.09523801291115902,0.12243150672812751,0.005791803953871499
normal,32,128,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3493.5666666666666,0.043827718021001494,8.711295756447566,900.7400857073031,1.999627158989635,11.762152,8.299426532120847,9.137608254512092,0.0,0.0,0.0,0.0,0.0
